run,rho,method,NMI_scores_max,NMI_scores_min,NMI_scores_sqrt,NMI_scores_sum,NMI_scores_joint,AMI_scores,SNMI_scores
2,0.7000000000000001,lp2,0,NaN,NaN,0,0,0,0
2,0.7000000000000001,le,0.7520076552368717,0.8795245709619224,0.8132706869992862,0.8107828944001519,0.6817787017881721,0.7520076552368717,0.5040858060775331
2,0.7000000000000001,le2,0.7652231501805392,0.9911987279405519,0.8709122878049272,0.8636742943113359,0.7600587489903793,0.7652231501805392,0.2304807836556002
2,0.7000000000000001,sl,1,1,1,1,1,1,1
2,0.7000000000000001,sl2,1,1,1,1,1,1,1
1,0.7000000000000001,wt,0.974942196997618,0.9755665220908226,0.9752543095852239,0.9752542596262301,0.9517036482342556,0.974942196997618,0.974942196997618
1,0.7000000000000001,wt2,0.8148827611287048,1,0.9027085693227381,0.8980004423226943,0.8148827611287048,0.8148827611287048,0.6671695766891697
1,0.7000000000000001,l,1,1,1,1,1,1,1
1,0.7000000000000001,l2,1,1,1,1,1,1,1
1,0.7000000000000001,fg,0.9755906150594489,0.9759286024359607,0.9757595941135333,0.975759579479362,0.9526665418880536,0.9755906150594489,0.9755906150594489
1,0.7000000000000001,fg2,1,1,1,1,1,1,1
1,0.7000000000000001,eb,0,NaN,NaN,0,0,0,0
1,0.7000000000000001,eb2,0.34523574140773094,0.9413839522754063,0.5700871746611564,0.505198837401255,0.3379705943785564,0.34523574140773094,1.1701745867018925e-8
1,0.7000000000000001,im,0,NaN,NaN,0,0,0,0
1,0.7000000000000001,im2,0,NaN,NaN,0,0,0,0
1,0.7000000000000001,lp,0,NaN,NaN,0,0,0,0
1,0.7000000000000001,lp2,0.3483955229368453,1,0.5902503900353182,0.5167556803778606,0.3483955229368453,0.3483955229368453,1.9519891947644903e-9
1,0.7000000000000001,le,0.869590288465588,0.9335762348913389,0.9010154423780853,0.9004479806916644,0.8189225838156199,0.869590288465588,0.4772412689442757
1,0.7000000000000001,le2,0.9031311118164833,1,0.9503321060642343,0.9491002550575414,0.9031311118164833,0.9031311118164833,0.4956488630834213
1,0.7000000000000001,sl,0.9755906150594489,0.9759286024359607,0.9757595941135333,0.975759579479362,0.9526665418880536,0.9755906150594489,0.9755906150594489
1,0.7000000000000001,sl2,1,1,1,1,1,1,1
