run,rho,method,NMI_scores_max,NMI_scores_min,NMI_scores_sqrt,NMI_scores_sum,NMI_scores_joint,AMI_scores,SNMI_scores
2,0.5,wt2,0.7915536064957845,1,0.8896929844029257,0.883650484837052,0.7915536064957845,0.7915536064957845,0.6480692803478861
2,0.5,l,0.8257142189172063,1,0.9086881857475679,0.9045383010785998,0.8257142189172063,0.8257142189172063,0.6760376242812819
2,0.5,l2,1,1,1,1,1,1,1
2,0.5,fg,0.7915536064957845,1,0.8896929844029257,0.883650484837052,0.7915536064957845,0.7915536064957845,0.6480692803478861
2,0.5,fg2,0.7915536064957845,1,0.8896929844029257,0.883650484837052,0.7915536064957845,0.7915536064957845,0.6480692803478861
2,0.5,eb,0,NaN,NaN,0,0,0,0
2,0.5,eb2,0.44247877797300234,0.9754555555908028,0.6569766983727767,0.608798830789257,0.4376066123741408,0.44247877797300234,6.050541564905749e-6
2,0.5,im,0,NaN,NaN,0,0,0,0
2,0.5,im2,0,NaN,NaN,0,0,0,0
2,0.5,lp,0,NaN,NaN,0,0,0,0
2,0.5,lp2,0,NaN,NaN,0,0,0,0
2,0.5,le,0.7771889539598515,0.8962566592210182,0.8346021659806151,0.8324869000499132,0.7130428772794957,0.7771889539598515,0.28591183806736803
2,0.5,le2,0.7908063082574428,0.8788553816357543,0.8336692268781167,0.8325092251329238,0.7130756345614024,0.7908063082574428,0.355332179306681
2,0.5,sl,0.8203036547316821,1,0.9057061635716531,0.901282214755095,0.8203036547316821,0.8203036547316821,0.6716078289910908
2,0.5,sl2,0.7959628946742088,0.9683171194948855,0.8779205530090639,0.8737212814358506,0.7757593809014922,0.7959628946742088,0.7959628946742088
1,0.5,wt,1,1,1,1,1,1,1
1,0.5,wt2,1,1,1,1,1,1,1
1,0.5,l,1,1,1,1,1,1,1
1,0.5,l2,1,1,1,1,1,1,1
1,0.5,fg,1,1,1,1,1,1,1
1,0.5,fg2,1,1,1,1,1,1,1
1,0.5,eb,0,NaN,NaN,0,0,0,0
1,0.5,eb2,0.3550565898333155,0.9535363756851468,0.5818585513961168,0.5174403084134733,0.34901819559099617,0.3550565898333155,3.995635537211648e-8
1,0.5,im,0,NaN,NaN,0,0,0,0
1,0.5,im2,0,NaN,NaN,0,0,0,0
1,0.5,lp,0,NaN,NaN,0,0,0,0
1,0.5,lp2,0,NaN,NaN,0,0,0,0
1,0.5,le,0.8801141477604123,1,0.9381439909525682,0.9362348012845947,0.8801141477604123,0.8801141477604123,0.5899581560433771
1,0.5,le2,0.8776903340848112,1,0.936851287070051,0.9348616416163198,0.8776903340848112,0.8776903340848112,0.4816866682329979
1,0.5,sl,1,1,1,1,1,1,1
1,0.5,sl2,0.9750027621089818,1,0.9874222815538354,0.9873431883891012,0.9750027621089818,0.9750027621089818,0.798264745674599
